gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,is_churned
b'Other',31,b'FR',b'Free',290,51,0.38,b'Mobile',33,1
b'Male',41,b'AU',b'Student',25,52,0.33,b'Mobile',0,0
b'Male',23,b'PK',b'Student',37,59,0.28,b'Desktop',0,1
b'Female',54,b'CA',b'Family',180,74,0.2,b'Web',0,0
b'Male',26,b'CA',b'Family',53,61,0.14,b'Mobile',0,1
b'Other',48,b'AU',b'Family',91,85,0.02,b'Web',0,1
b'Male',49,b'US',b'Free',211,56,0.03,b'Web',34,1
b'Other',22,b'AU',b'Free',139,65,0.57,b'Desktop',11,1
b'Other',33,b'DE',b'Free',42,63,0.53,b'Mobile',48,0
b'Female',18,b'AU',b'Student',200,31,0.49,b'Desktop',0,0
b'Female',57,b'PK',b'Premium',261,5,0.52,b'Desktop',0,0
b'Other',46,b'UK',b'Student',65,88,0.43,b'Mobile',0,0
b'Female',34,b'DE',b'Student',103,15,0.39,b'Desktop',0,1
b'Female',38,b'CA',b'Free',105,28,0.45,b'Desktop',40,0
b'Other',50,b'PK',b'Premium',253,92,0.23,b'Web',0,0
b'Male',21,b'AU',b'Premium',33,30,0.58,b'Mobile',0,0
b'Other',16,b'US',b'Free',239,36,0.17,b'Web',13,0
b'Male',54,b'DE',b'Premium',179,85,0.13,b'Web',0,1
b'Other',28,b'CA',b'Free',123,71,0.43,b'Web',31,0
b'Male',30,b'PK',b'Free',287,60,0.15,b'Web',36,1
b'Other',16,b'IN',b'Student',255,63,0.07,b'Web',0,0
b'Female',23,b'AU',b'Student',230,3,0.41,b'Mobile',0,1
b'Other',56,b'DE',b'Free',40,29,0.37,b'Desktop',44,1
b'Male',55,b'CA',b'Family',130,81,0.31,b'Web',0,0
b'Female',23,b'FR',b'Student',175,87,0.02,b'Desktop',0,0
b'Male',38,b'FR',b'Student',10,23,0.57,b'Desktop',0,0
b'Male',17,b'IN',b'Student',294,97,0.18,b'Web',0,0
b'Male',42,b'CA',b'Family',132,62,0.44,b'Mobile',0,0
b'Male',19,b'PK',b'Free',251,96,0.11,b'Desktop',40,1
b'Male',40,b'DE',b'Student',168,64,0.19,b'Web',0,0
b'Female',22,b'FR',b'Free',283,33,0.51,b'Desktop',18,1
b'Male',56,b'UK',b'Family',194,57,0.41,b'Desktop',0,0
b'Female',18,b'UK',b'Student',263,39,0.35,b'Mobile',0,0
b'Other',17,b'UK',b'Family',184,20,0.47,b'Desktop',0,0
b'Female',32,b'CA',b'Free',111,94,0.29,b'Desktop',20,0
b'Male',49,b'US',b'Free',230,78,0.06,b'Desktop',39,0
b'Male',34,b'DE',b'Student',204,11,0.03,b'Mobile',0,0
b'Other',18,b'DE',b'Student',284,71,0.05,b'Web',0,1
b'Female',41,b'AU',b'Free',201,47,0.04,b'Web',49,0
b'Female',26,b'DE',b'Student',67,7,0.02,b'Web',0,0
b'Other',34,b'DE',b'Premium',293,33,0.35,b'Desktop',0,0
b'Female',22,b'IN',b'Premium',98,37,0.39,b'Desktop',0,0
b'Other',49,b'CA',b'Family',112,71,0.19,b'Desktop',0,0
b'Other',30,b'IN',b'Premium',229,27,0.09,b'Web',0,1
b'Other',40,b'UK',b'Student',67,41,0.53,b'Mobile',0,0
b'Male',46,b'US',b'Family',53,76,0.39,b'Web',0,0
b'Female',37,b'PK',b'Premium',169,37,0.38,b'Desktop',0,1
b'Other',34,b'CA',b'Student',55,79,0.24,b'Desktop',0,1
b'Female',22,b'FR',b'Student',298,5,0.31,b'Web',0,0
b'Female',36,b'CA',b'Student',127,17,0.1,b'Desktop',0,0
b'Female',35,b'US',b'Premium',208,55,0.29,b'Mobile',0,0
b'Other',55,b'UK',b'Student',103,43,0.55,b'Desktop',0,0
b'Male',45,b'IN',b'Student',133,54,0.3,b'Mobile',0,0
b'Female',32,b'US',b'Family',284,39,0.44,b'Mobile',0,1
b'Other',43,b'CA',b'Family',156,89,0.59,b'Web',0,1
b'Other',52,b'IN',b'Free',273,15,0.09,b'Web',20,0
b'Male',17,b'AU',b'Free',48,10,0.24,b'Desktop',22,0
b'Female',50,b'US',b'Family',75,73,0.39,b'Mobile',0,1
b'Other',21,b'IN',b'Student',187,88,0.3,b'Desktop',0,0
b'Female',36,b'AU',b'Student',296,75,0.37,b'Web',0,1
b'Male',48,b'CA',b'Family',40,69,0.38,b'Web',0,1
b'Male',28,b'CA',b'Family',123,73,0.59,b'Mobile',0,0
b'Other',26,b'UK',b'Family',247,49,0.46,b'Desktop',0,0
b'Female',36,b'AU',b'Premium',174,42,0.16,b'Desktop',0,0
b'Male',52,b'CA',b'Free',112,84,0.48,b'Mobile',23,1
b'Male',37,b'US',b'Premium',25,1,0.28,b'Mobile',0,0
b'Male',26,b'DE',b'Family',193,89,0.55,b'Mobile',0,0
b'Other',20,b'IN',b'Premium',183,30,0.3,b'Web',0,0
b'Male',53,b'CA',b'Free',127,86,0.44,b'Desktop',20,0
b'Male',21,b'PK',b'Student',289,93,0.39,b'Desktop',0,1
b'Other',52,b'DE',b'Free',262,84,0.36,b'Web',40,1
b'Male',54,b'DE',b'Free',192,77,0.45,b'Web',38,0
b'Other',49,b'IN',b'Student',22,55,0.58,b'Web',0,1
b'Male',33,b'IN',b'Premium',195,33,0.0,b'Mobile',0,0
b'Male',47,b'CA',b'Student',238,3,0.15,b'Desktop',0,0
b'Female',58,b'US',b'Student',36,86,0.34,b'Desktop',0,0
b'Male',43,b'US',b'Free',255,61,0.09,b'Desktop',49,0
b'Other',40,b'CA',b'Free',219,98,0.34,b'Mobile',27,0
b'Other',42,b'US',b'Premium',81,68,0.23,b'Web',0,1
b'Female',27,b'UK',b'Student',76,34,0.18,b'Desktop',0,0
b'Female',49,b'PK',b'Family',263,43,0.52,b'Desktop',0,0
b'Female',40,b'UK',b'Student',73,15,0.04,b'Desktop',0,0
b'Other',17,b'CA',b'Student',249,72,0.22,b'Mobile',0,1
b'Male',16,b'AU',b'Premium',182,52,0.45,b'Desktop',0,0
b'Other',48,b'US',b'Student',193,74,0.46,b'Desktop',0,0
b'Female',39,b'AU',b'Student',179,93,0.15,b'Mobile',0,0
b'Other',33,b'PK',b'Premium',40,51,0.29,b'Desktop',0,0
b'Female',50,b'AU',b'Student',82,45,0.15,b'Web',0,0
b'Female',38,b'DE',b'Premium',278,86,0.55,b'Desktop',0,1
b'Male',23,b'FR',b'Student',197,71,0.11,b'Desktop',0,1
b'Female',21,b'UK',b'Premium',153,41,0.41,b'Desktop',0,1
b'Other',33,b'FR',b'Free',127,33,0.09,b'Web',48,0
b'Male',32,b'PK',b'Premium',12,96,0.47,b'Web',0,1
b'Female',46,b'FR',b'Student',164,92,0.1,b'Mobile',0,0
b'Other',34,b'DE',b'Premium',113,92,0.34,b'Mobile',0,1
b'Other',16,b'IN',b'Family',72,62,0.32,b'Mobile',0,0
b'Other',31,b'AU',b'Free',135,83,0.04,b'Mobile',33,0
b'Other',38,b'DE',b'Premium',135,12,0.04,b'Web',0,0
b'Male',54,b'UK',b'Family',189,20,0.09,b'Mobile',0,0
b'Male',30,b'FR',b'Premium',57,24,0.31,b'Desktop',0,0
b'Other',50,b'CA',b'Student',167,3,0.25,b'Desktop',0,0
b'Female',42,b'DE',b'Family',13,28,0.26,b'Web',0,0
b'Male',38,b'US',b'Premium',172,11,0.32,b'Mobile',0,0
b'Other',25,b'US',b'Free',296,69,0.52,b'Mobile',12,1
b'Male',42,b'US',b'Student',73,16,0.2,b'Desktop',0,0
b'Female',43,b'AU',b'Premium',231,49,0.56,b'Mobile',0,0
b'Male',52,b'FR',b'Premium',161,7,0.46,b'Web',0,1
b'Male',37,b'PK',b'Family',79,27,0.13,b'Web',0,0
b'Other',29,b'PK',b'Student',66,89,0.14,b'Desktop',0,0
b'Female',52,b'UK',b'Student',180,86,0.13,b'Web',0,0
b'Female',45,b'IN',b'Student',214,9,0.18,b'Mobile',0,0
b'Female',17,b'DE',b'Free',115,8,0.2,b'Mobile',42,0
b'Male',52,b'CA',b'Student',204,58,0.11,b'Web',0,0
b'Female',53,b'IN',b'Family',32,54,0.29,b'Desktop',0,0
b'Female',49,b'AU',b'Family',173,5,0.39,b'Web',0,0
b'Male',50,b'FR',b'Free',269,52,0.17,b'Web',8,0
b'Female',50,b'UK',b'Student',281,40,0.31,b'Web',0,0
b'Other',48,b'IN',b'Student',226,45,0.44,b'Web',0,0
b'Female',24,b'AU',b'Free',165,71,0.22,b'Web',33,0
b'Male',44,b'PK',b'Free',155,97,0.2,b'Mobile',34,0
b'Other',38,b'CA',b'Student',161,66,0.52,b'Web',0,1
b'Other',30,b'UK',b'Free',15,24,0.0,b'Mobile',38,0
b'Other',19,b'DE',b'Free',288,1,0.19,b'Desktop',47,0
b'Male',24,b'UK',b'Family',16,27,0.1,b'Desktop',0,1
b'Female',53,b'UK',b'Free',101,64,0.35,b'Mobile',20,0
b'Male',46,b'UK',b'Premium',100,46,0.56,b'Desktop',0,0
b'Female',56,b'FR',b'Family',50,5,0.58,b'Web',0,0
b'Other',50,b'CA',b'Free',97,74,0.32,b'Web',29,0
b'Female',40,b'US',b'Family',49,1,0.47,b'Web',0,1
b'Female',36,b'UK',b'Student',211,44,0.54,b'Web',0,1
b'Other',20,b'PK',b'Premium',60,15,0.49,b'Web',0,0
b'Other',18,b'CA',b'Premium',23,39,0.22,b'Mobile',0,1
b'Other',20,b'AU',b'Student',140,48,0.45,b'Web',0,0
b'Male',53,b'DE',b'Family',211,60,0.46,b'Web',0,1
b'Other',29,b'IN',b'Family',119,90,0.42,b'Desktop',0,0
b'Other',52,b'CA',b'Premium',117,83,0.56,b'Web',0,1
b'Male',23,b'IN',b'Premium',215,42,0.33,b'Web',0,0
b'Female',41,b'FR',b'Student',66,3,0.55,b'Web',0,0
b'Male',31,b'US',b'Free',17,97,0.07,b'Web',30,0
b'Male',23,b'IN',b'Family',219,79,0.28,b'Web',0,0
b'Female',45,b'US',b'Free',246,6,0.22,b'Web',45,1
b'Male',38,b'PK',b'Free',30,64,0.04,b'Mobile',42,0
b'Other',44,b'DE',b'Family',141,72,0.17,b'Mobile',0,0
b'Other',51,b'CA',b'Free',42,22,0.43,b'Desktop',39,0
b'Male',20,b'FR',b'Premium',188,32,0.48,b'Mobile',0,0
b'Female',46,b'UK',b'Premium',56,96,0.58,b'Desktop',0,0
b'Male',21,b'CA',b'Free',93,99,0.1,b'Desktop',22,0
b'Male',19,b'IN',b'Student',89,74,0.33,b'Mobile',0,0
b'Female',36,b'US',b'Family',133,6,0.59,b'Mobile',0,0
b'Female',41,b'PK',b'Free',201,54,0.55,b'Mobile',35,1
b'Other',29,b'US',b'Family',279,6,0.46,b'Web',0,0
b'Other',46,b'DE',b'Family',101,13,0.08,b'Mobile',0,0
b'Female',59,b'US',b'Family',259,59,0.05,b'Desktop',0,0
b'Male',29,b'CA',b'Student',181,28,0.28,b'Mobile',0,1
b'Female',47,b'DE',b'Premium',158,36,0.53,b'Web',0,0
b'Other',41,b'PK',b'Student',236,9,0.08,b'Desktop',0,1
b'Other',50,b'CA',b'Family',235,3,0.55,b'Web',0,1
b'Female',16,b'DE',b'Premium',32,68,0.44,b'Mobile',0,0
b'Other',38,b'PK',b'Free',45,97,0.56,b'Mobile',13,0
b'Female',56,b'PK',b'Student',20,55,0.38,b'Mobile',0,1
b'Other',19,b'IN',b'Premium',11,41,0.05,b'Mobile',0,0
b'Other',57,b'US',b'Premium',33,48,0.48,b'Web',0,0
b'Other',27,b'CA',b'Student',213,98,0.15,b'Web',0,0
b'Female',40,b'FR',b'Premium',262,64,0.15,b'Mobile',0,1
b'Female',32,b'FR',b'Student',80,85,0.34,b'Mobile',0,0
b'Female',16,b'UK',b'Student',68,51,0.43,b'Web',0,0
b'Female',34,b'FR',b'Student',102,56,0.12,b'Web',0,0
b'Female',17,b'US',b'Student',298,37,0.22,b'Desktop',0,1
b'Female',45,b'UK',b'Premium',192,85,0.05,b'Desktop',0,0
b'Male',52,b'PK',b'Family',174,18,0.53,b'Mobile',0,0
b'Female',22,b'UK',b'Free',273,35,0.16,b'Web',36,0
b'Male',38,b'PK',b'Family',277,90,0.26,b'Desktop',0,0
b'Other',44,b'US',b'Student',204,72,0.34,b'Web',0,0
b'Male',59,b'CA',b'Student',23,14,0.47,b'Desktop',0,0
b'Female',52,b'DE',b'Premium',273,61,0.49,b'Desktop',0,0
b'Other',54,b'US',b'Family',109,32,0.54,b'Web',0,0
b'Male',40,b'IN',b'Student',57,56,0.06,b'Mobile',0,0
b'Male',55,b'CA',b'Student',294,96,0.14,b'Web',0,0
b'Female',20,b'DE',b'Free',88,83,0.55,b'Mobile',32,1
b'Female',51,b'CA',b'Premium',274,70,0.44,b'Desktop',0,0
b'Other',32,b'DE',b'Student',41,47,0.48,b'Web',0,1
b'Female',47,b'CA',b'Family',108,69,0.04,b'Web',0,1
b'Other',27,b'FR',b'Free',139,80,0.23,b'Web',39,0
b'Other',18,b'PK',b'Free',123,81,0.34,b'Web',28,0
b'Male',30,b'UK',b'Premium',164,69,0.19,b'Desktop',0,0
b'Male',33,b'US',b'Student',28,59,0.31,b'Mobile',0,0
b'Other',53,b'UK',b'Family',289,10,0.39,b'Desktop',0,0
b'Female',42,b'CA',b'Free',195,29,0.43,b'Mobile',40,0
b'Female',50,b'US',b'Free',170,64,0.01,b'Mobile',25,0
b'Female',30,b'DE',b'Free',103,35,0.38,b'Web',33,1
b'Female',38,b'UK',b'Free',87,14,0.38,b'Mobile',18,0
b'Other',50,b'CA',b'Family',36,21,0.03,b'Web',0,1
b'Other',20,b'DE',b'Family',172,70,0.19,b'Desktop',0,0
b'Male',18,b'PK',b'Free',245,95,0.54,b'Mobile',17,0
b'Female',48,b'AU',b'Premium',240,26,0.32,b'Desktop',0,1
b'Female',51,b'FR',b'Family',32,25,0.49,b'Web',0,0
b'Female',57,b'UK',b'Premium',294,54,0.58,b'Mobile',0,0
b'Other',32,b'PK',b'Student',217,77,0.34,b'Web',0,0
b'Female',26,b'CA',b'Family',82,46,0.45,b'Web',0,0
b'Other',46,b'PK',b'Family',196,77,0.51,b'Mobile',0,0
b'Male',41,b'IN',b'Student',177,25,0.42,b'Web',0,1
b'Other',27,b'IN',b'Premium',223,39,0.17,b'Web',0,0
b'Female',30,b'PK',b'Premium',272,46,0.27,b'Desktop',0,0
b'Other',31,b'CA',b'Premium',11,4,0.5,b'Mobile',0,0
b'Male',20,b'AU',b'Student',10,76,0.49,b'Desktop',0,0
b'Other',45,b'FR',b'Free',154,88,0.23,b'Mobile',44,0
b'Other',37,b'CA',b'Free',145,82,0.13,b'Web',42,0
b'Male',55,b'FR',b'Student',239,66,0.1,b'Web',0,0
b'Male',29,b'DE',b'Student',217,93,0.52,b'Desktop',0,1
b'Other',41,b'IN',b'Family',297,2,0.3,b'Desktop',0,0
b'Male',54,b'CA',b'Premium',257,87,0.28,b'Mobile',0,0
b'Other',45,b'FR',b'Student',203,58,0.32,b'Web',0,1
b'Female',26,b'US',b'Student',143,9,0.23,b'Web',0,0
b'Male',53,b'IN',b'Free',256,60,0.06,b'Desktop',35,1
b'Female',45,b'IN',b'Free',294,43,0.51,b'Web',27,0
b'Other',42,b'US',b'Family',270,77,0.25,b'Web',0,0
b'Other',18,b'US',b'Family',194,4,0.5,b'Mobile',0,1
b'Male',52,b'CA',b'Premium',195,76,0.15,b'Desktop',0,0
b'Other',45,b'CA',b'Family',113,62,0.11,b'Desktop',0,0
b'Male',18,b'US',b'Free',230,42,0.26,b'Mobile',28,0
b'Male',25,b'US',b'Family',238,25,0.13,b'Web',0,0
b'Female',50,b'IN',b'Free',181,2,0.12,b'Web',20,0
b'Male',55,b'DE',b'Free',65,69,0.47,b'Desktop',49,1
b'Male',37,b'DE',b'Premium',149,52,0.48,b'Web',0,0
b'Female',42,b'DE',b'Family',197,86,0.35,b'Desktop',0,0
b'Female',17,b'DE',b'Free',214,78,0.58,b'Desktop',43,0
b'Other',35,b'AU',b'Premium',207,33,0.29,b'Web',0,1
b'Male',39,b'US',b'Family',245,16,0.5,b'Desktop',0,0
b'Female',31,b'PK',b'Premium',111,11,0.28,b'Desktop',0,1
b'Male',57,b'CA',b'Free',269,97,0.08,b'Desktop',15,0
b'Male',52,b'US',b'Premium',299,56,0.56,b'Web',0,0
b'Other',31,b'DE',b'Premium',65,54,0.23,b'Desktop',0,0
b'Female',20,b'DE',b'Free',219,76,0.32,b'Mobile',44,0
b'Female',57,b'CA',b'Free',103,83,0.17,b'Mobile',21,1
b'Other',33,b'FR',b'Premium',285,65,0.49,b'Mobile',0,0
b'Other',54,b'DE',b'Free',19,62,0.34,b'Desktop',39,0
b'Male',51,b'AU',b'Premium',160,10,0.31,b'Desktop',0,0
b'Female',54,b'DE',b'Student',228,53,0.54,b'Desktop',0,0
b'Male',49,b'PK',b'Family',48,43,0.46,b'Desktop',0,0
b'Female',28,b'AU',b'Student',155,74,0.53,b'Web',0,0
b'Female',38,b'FR',b'Free',294,63,0.21,b'Mobile',35,0
b'Other',34,b'CA',b'Family',69,40,0.29,b'Mobile',0,0
b'Other',24,b'PK',b'Student',175,51,0.15,b'Web',0,1
b'Other',57,b'IN',b'Family',154,98,0.56,b'Mobile',0,0
b'Other',45,b'IN',b'Premium',89,51,0.58,b'Mobile',0,0
b'Other',41,b'UK',b'Student',176,81,0.41,b'Web',0,0
b'Other',37,b'IN',b'Free',106,38,0.58,b'Web',7,0
b'Male',25,b'AU',b'Family',45,42,0.17,b'Web',0,0
b'Other',24,b'FR',b'Student',241,75,0.25,b'Web',0,1
b'Other',27,b'US',b'Premium',134,86,0.25,b'Web',0,0
b'Other',58,b'AU',b'Premium',146,31,0.46,b'Desktop',0,1
b'Male',39,b'DE',b'Premium',74,63,0.4,b'Web',0,0
b'Male',32,b'IN',b'Family',123,52,0.13,b'Mobile',0,0
b'Other',26,b'CA',b'Student',267,40,0.45,b'Mobile',0,0
b'Male',20,b'DE',b'Premium',196,77,0.27,b'Mobile',0,0
b'Female',18,b'IN',b'Free',95,37,0.24,b'Mobile',7,1
b'Female',56,b'US',b'Free',33,24,0.44,b'Mobile',33,1
b'Male',47,b'US',b'Free',281,5,0.5,b'Desktop',39,1
b'Male',18,b'DE',b'Premium',34,44,0.15,b'Mobile',0,1
b'Other',42,b'IN',b'Premium',104,27,0.34,b'Web',0,0
b'Other',51,b'FR',b'Family',238,35,0.12,b'Desktop',0,0
b'Male',23,b'FR',b'Premium',246,24,0.28,b'Desktop',0,1
b'Other',39,b'US',b'Free',229,41,0.13,b'Web',34,0
b'Female',17,b'CA',b'Premium',272,96,0.24,b'Desktop',0,0
b'Male',42,b'CA',b'Student',107,76,0.22,b'Mobile',0,0
b'Other',42,b'UK',b'Family',57,97,0.09,b'Web',0,0
b'Other',27,b'AU',b'Premium',81,52,0.5,b'Mobile',0,0
b'Male',57,b'UK',b'Family',24,35,0.3,b'Mobile',0,0
b'Male',18,b'PK',b'Free',195,95,0.06,b'Desktop',6,0
b'Other',55,b'DE',b'Family',21,71,0.3,b'Mobile',0,0
b'Other',43,b'AU',b'Family',155,58,0.27,b'Desktop',0,0
b'Female',36,b'US',b'Premium',180,78,0.28,b'Mobile',0,0
b'Other',35,b'AU',b'Family',55,86,0.19,b'Web',0,1
b'Female',57,b'PK',b'Family',31,12,0.54,b'Web',0,0
b'Other',51,b'PK',b'Family',63,63,0.34,b'Web',0,1
b'Male',56,b'DE',b'Family',292,90,0.1,b'Mobile',0,0
b'Other',28,b'CA',b'Free',159,71,0.44,b'Mobile',25,1
b'Male',59,b'DE',b'Family',128,50,0.56,b'Desktop',0,1
b'Other',36,b'IN',b'Premium',246,4,0.57,b'Desktop',0,0
b'Male',59,b'AU',b'Free',20,98,0.37,b'Mobile',42,0
b'Male',53,b'CA',b'Premium',110,53,0.48,b'Web',0,0
b'Male',57,b'PK',b'Family',295,7,0.44,b'Desktop',0,0
b'Female',24,b'CA',b'Premium',27,50,0.56,b'Mobile',0,0
b'Female',38,b'IN',b'Free',101,47,0.06,b'Mobile',39,1
b'Male',53,b'FR',b'Free',96,60,0.5,b'Web',25,0
b'Male',37,b'UK',b'Family',270,37,0.18,b'Web',0,0
b'Female',26,b'UK',b'Premium',60,14,0.13,b'Desktop',0,0
b'Other',31,b'CA',b'Free',110,34,0.06,b'Desktop',49,0
b'Other',38,b'UK',b'Family',129,50,0.59,b'Mobile',0,0
b'Male',33,b'US',b'Student',112,17,0.15,b'Web',0,0
b'Female',55,b'PK',b'Student',102,63,0.24,b'Mobile',0,0
b'Male',30,b'PK',b'Premium',192,73,0.31,b'Mobile',0,1
b'Male',43,b'FR',b'Premium',299,97,0.06,b'Desktop',0,0
b'Female',26,b'FR',b'Free',80,73,0.4,b'Mobile',5,0
b'Male',57,b'IN',b'Premium',213,89,0.12,b'Mobile',0,1
b'Other',28,b'CA',b'Premium',189,93,0.46,b'Web',0,1
b'Female',32,b'IN',b'Premium',167,26,0.06,b'Mobile',0,1
b'Other',56,b'IN',b'Student',18,41,0.33,b'Desktop',0,0
b'Other',18,b'CA',b'Free',255,33,0.55,b'Web',45,0
b'Female',47,b'CA',b'Free',88,87,0.56,b'Web',24,0
b'Female',35,b'IN',b'Student',68,78,0.59,b'Web',0,0
b'Male',47,b'FR',b'Premium',46,54,0.2,b'Desktop',0,1
b'Female',42,b'PK',b'Free',284,70,0.52,b'Web',33,0
b'Other',44,b'US',b'Student',118,3,0.25,b'Desktop',0,0
b'Other',48,b'FR',b'Premium',72,26,0.55,b'Web',0,1
b'Male',48,b'DE',b'Free',278,34,0.09,b'Mobile',13,1
b'Other',49,b'PK',b'Family',173,98,0.19,b'Mobile',0,1
b'Male',47,b'AU',b'Family',295,60,0.12,b'Web',0,0
b'Other',58,b'US',b'Family',251,82,0.18,b'Desktop',0,0
b'Male',20,b'DE',b'Family',138,6,0.44,b'Web',0,0
b'Male',47,b'UK',b'Free',119,24,0.47,b'Desktop',14,0
b'Female',44,b'AU',b'Premium',43,82,0.48,b'Mobile',0,1
b'Other',34,b'FR',b'Free',152,22,0.04,b'Web',14,0
b'Other',24,b'UK',b'Student',75,29,0.26,b'Mobile',0,0
b'Female',21,b'FR',b'Premium',108,93,0.24,b'Web',0,0
b'Female',21,b'US',b'Family',126,96,0.02,b'Mobile',0,0
b'Male',55,b'PK',b'Family',160,81,0.42,b'Mobile',0,1
b'Male',30,b'AU',b'Free',26,15,0.59,b'Mobile',27,0
b'Male',41,b'CA',b'Student',64,88,0.33,b'Web',0,1
b'Other',31,b'FR',b'Student',299,52,0.21,b'Desktop',0,0
b'Female',26,b'UK',b'Free',94,34,0.12,b'Web',15,1
b'Male',17,b'DE',b'Family',191,24,0.02,b'Web',0,0
b'Female',49,b'FR',b'Family',133,38,0.33,b'Desktop',0,0
b'Male',51,b'FR',b'Family',92,58,0.0,b'Desktop',0,0
b'Male',32,b'US',b'Free',28,11,0.19,b'Mobile',41,0
b'Other',57,b'FR',b'Premium',22,2,0.18,b'Web',0,0
b'Female',59,b'PK',b'Premium',146,70,0.58,b'Desktop',0,0
b'Other',53,b'US',b'Family',201,19,0.15,b'Web',0,0
b'Male',57,b'CA',b'Student',211,7,0.6,b'Web',0,0
b'Male',54,b'UK',b'Free',185,20,0.02,b'Web',24,0
b'Other',21,b'UK',b'Student',61,13,0.6,b'Desktop',0,0
b'Female',31,b'AU',b'Premium',56,19,0.47,b'Web',0,1
b'Female',28,b'FR',b'Family',225,73,0.35,b'Mobile',0,1
b'Other',46,b'UK',b'Free',126,98,0.03,b'Web',9,0
b'Female',23,b'US',b'Free',203,32,0.35,b'Desktop',48,0
b'Female',47,b'PK',b'Free',114,86,0.16,b'Mobile',20,0
b'Other',38,b'CA',b'Free',279,83,0.55,b'Mobile',18,0
b'Female',45,b'AU',b'Premium',83,40,0.52,b'Web',0,0
b'Female',49,b'AU',b'Family',55,12,0.21,b'Web',0,0
b'Male',43,b'IN',b'Free',205,12,0.08,b'Web',26,1
b'Other',45,b'AU',b'Student',93,96,0.5,b'Mobile',0,0
b'Female',57,b'CA',b'Free',247,32,0.32,b'Desktop',36,1
b'Other',17,b'US',b'Free',23,75,0.16,b'Mobile',46,0
b'Other',46,b'AU',b'Free',68,92,0.43,b'Desktop',34,1
b'Other',59,b'US',b'Premium',137,33,0.0,b'Mobile',0,0
b'Male',29,b'IN',b'Family',31,32,0.09,b'Web',0,0
b'Male',51,b'US',b'Free',30,46,0.34,b'Web',28,0
b'Male',32,b'DE',b'Free',62,43,0.01,b'Desktop',47,0
b'Other',21,b'AU',b'Student',143,6,0.36,b'Web',0,0
b'Female',39,b'CA',b'Free',112,35,0.56,b'Mobile',16,0
b'Other',52,b'FR',b'Family',98,35,0.23,b'Mobile',0,0
b'Other',25,b'FR',b'Family',81,99,0.39,b'Mobile',0,0
b'Other',46,b'FR',b'Student',165,87,0.57,b'Desktop',0,0
b'Female',31,b'PK',b'Family',151,93,0.08,b'Web',0,0
b'Male',45,b'IN',b'Family',123,97,0.02,b'Mobile',0,0
b'Other',29,b'US',b'Free',216,86,0.53,b'Web',28,1
b'Female',20,b'DE',b'Student',293,17,0.2,b'Web',0,1
b'Other',36,b'CA',b'Premium',262,90,0.39,b'Desktop',0,1
b'Male',38,b'AU',b'Free',196,83,0.03,b'Desktop',31,0
b'Female',41,b'UK',b'Family',190,24,0.5,b'Mobile',0,0
b'Other',50,b'AU',b'Student',266,49,0.35,b'Desktop',0,0
b'Other',19,b'DE',b'Premium',200,34,0.14,b'Web',0,1
b'Other',54,b'IN',b'Free',60,46,0.52,b'Desktop',25,1
b'Other',46,b'UK',b'Free',154,38,0.25,b'Web',6,0
b'Female',30,b'US',b'Family',91,47,0.33,b'Mobile',0,0
b'Male',16,b'UK',b'Free',104,99,0.11,b'Mobile',11,0
b'Other',33,b'US',b'Family',217,16,0.39,b'Mobile',0,0
b'Other',47,b'PK',b'Student',187,99,0.48,b'Web',0,0
b'Male',38,b'FR',b'Family',98,7,0.55,b'Desktop',0,1
b'Other',43,b'FR',b'Family',188,85,0.22,b'Web',0,1
b'Female',33,b'IN',b'Free',244,57,0.42,b'Desktop',28,1
b'Female',49,b'FR',b'Free',164,84,0.05,b'Mobile',7,0
b'Female',50,b'AU',b'Family',295,61,0.1,b'Desktop',0,0
b'Other',55,b'DE',b'Free',220,13,0.26,b'Mobile',21,1
b'Male',48,b'FR',b'Free',46,58,0.57,b'Web',21,1
b'Male',51,b'PK',b'Family',127,59,0.21,b'Web',0,0
b'Other',23,b'AU',b'Family',270,72,0.21,b'Web',0,1
b'Male',47,b'DE',b'Free',151,88,0.44,b'Web',31,0
b'Female',42,b'FR',b'Free',122,17,0.4,b'Web',24,0
b'Female',23,b'AU',b'Student',170,17,0.14,b'Desktop',0,0
b'Female',42,b'AU',b'Student',294,79,0.45,b'Mobile',0,0
b'Female',28,b'CA',b'Free',29,72,0.34,b'Desktop',41,0
b'Male',33,b'IN',b'Student',77,56,0.34,b'Web',0,0
b'Male',20,b'CA',b'Family',10,1,0.56,b'Mobile',0,0
b'Female',47,b'DE',b'Free',34,14,0.44,b'Desktop',34,0
b'Male',35,b'PK',b'Premium',172,25,0.42,b'Web',0,1
b'Male',35,b'PK',b'Student',78,8,0.05,b'Mobile',0,1
b'Male',54,b'PK',b'Family',297,53,0.34,b'Web',0,1
b'Male',47,b'UK',b'Free',18,22,0.59,b'Mobile',43,0
b'Other',49,b'DE',b'Family',75,81,0.57,b'Mobile',0,1
b'Female',44,b'PK',b'Free',75,21,0.17,b'Mobile',19,0
b'Other',21,b'PK',b'Premium',82,73,0.26,b'Mobile',0,1
b'Female',44,b'AU',b'Family',89,80,0.32,b'Web',0,0
b'Other',49,b'DE',b'Family',242,93,0.29,b'Mobile',0,0
